Nr notowania;Rok notowania;Pozycja;Tytuł;Artysta;Punkty
638;1994;24;Bury My Lovely;October Project;7
638;1994;25;Disarm;The Smashing Pumpkins;6
638;1994;26;Everybody Hurts;R.E.M.;5
638;1994;27;Since I Don't Have You;Guns N' Roses;4
638;1994;28;In Your Room;Depeche Mode;3
638;1994;29;Linger;The Cranberries;2
638;1994;30;Violently Happy;Björk;1
639;1994;1;Zanim zrozumiesz;Varius Manx;30
639;1994;2;All Apologies;Nirvana;29
639;1994;3;Without You;Mariah Carey;28
639;1994;4;Mmm Mmm Mmm Mmm;Crash Test Dummies;27
639;1994;5;Streets of Philadelphia;Bruce Springsteen;26
639;1994;6;You Made Me the Thief of Your Heart;Sinéad O'Connor;25
639;1994;7;Crazy Mary;Pearl Jam;24
639;1994;8;Your Ghost;Kristin Hersh & Michael Stipe;23
639;1994;9;Is It Strange;Hey;22
639;1994;10;I Love You;T. Love;21
639;1994;11;Amazing;Aerosmith;20
639;1994;12;Radio Orchid;Fury in the Slaughterhouse;19
639;1994;13;I Believe;Marcella Detroit;18
639;1994;14;Bury My Lovely;October Project;17
639;1994;15;Misie;Hey;16
639;1994;16;Sama;Oddział Zamknięty;15
639;1994;17;Disarm;The Smashing Pumpkins;14
639;1994;18;Everybody Hurts;R.E.M.;13
639;1994;19;Transmission into Your Heart;Houk;12
639;1994;20;Linger;The Cranberries;11
639;1994;21;W świetle i we mgle;Big Day;10
639;1994;22;The Winner Takes It All;Beverley Craven;9
639;1994;23;Since I Don't Have You;Guns N' Roses;8
639;1994;24;Action;Def Leppard;7
639;1994;25;Moja „Baby”;Wilki;6
639;1994;26;Sleeping in My Car;Roxette;5
639;1994;27;Dry County;Bon Jovi;4
639;1994;28;Angel in My Heart;Mick Jagger;3
639;1994;29;Violently Happy;Björk;2
639;1994;30;Drunk on Love;Basia;1
640;1994;1;To nie ja;Edyta Górniak;30
640;1994;2;Without You;Mariah Carey;29
640;1994;3;Zanim zrozumiesz;Varius Manx;28
640;1994;4;Is It Strange;Hey;27
640;1994;5;I Love You;T. Love;26
640;1994;6;Crazy Mary;Pearl Jam;25
640;1994;7;Moja „Baby”;Wilki;24
640;1994;8;Streets of Philadelphia;Bruce Springsteen;23
640;1994;9;I Believe;Marcella Detroit;22
640;1994;10;All Apologies;Nirvana;21
640;1994;11;Mmm Mmm Mmm Mmm;Crash Test Dummies;20
640;1994;12;You Made Me the Thief of Your Heart;Sinéad O'Connor;19
640;1994;13;Dry County;Bon Jovi;18
640;1994;14;Amazing;Aerosmith;17
640;1994;15;Misie;Hey;16
640;1994;16;Sleeping in My Car;Roxette;15
640;1994;17;Disarm;The Smashing Pumpkins;14
640;1994;18;Everybody Hurts;R.E.M.;13
640;1994;19;Radio Orchid;Fury in the Slaughterhouse;12
640;1994;20;Your Ghost;Kristin Hersh & Michael Stipe;11
640;1994;21;Transmission into Your Heart;Houk;10
640;1994;22;Sama;Oddział Zamknięty;9
640;1994;23;Since I Don't Have You;Guns N' Roses;8
640;1994;24;W świetle i we mgle;Big Day;7
640;1994;25;Bury My Lovely;October Project;6
640;1994;26;Drunk on Love;Basia;5
640;1994;27;Angel in My Heart;Mick Jagger;4
640;1994;28;Have You Ever Seen the Rain?;Spin Doctors;3
640;1994;29;Mr. Blue;René Klijn;2
640;1994;30;The Most Beautiful Girl in the World;The Symbol;1
641;1994;1;To nie ja;Edyta Górniak;30
641;1994;2;Is It Strange;Hey;29
641;1994;3;All Apologies;Nirvana;28
641;1994;4;Streets of Philadelphia;Bruce Springsteen;27
641;1994;5;Zanim zrozumiesz;Varius Manx;26
641;1994;6;Crazy Mary;Pearl Jam;25
641;1994;7;Moja „Baby”;Wilki;24
641;1994;8;I Love You;T. Love;23
641;1994;9;Without You;Mariah Carey;22
641;1994;10;Drunk on Love;Basia;21
641;1994;11;Mmm Mmm Mmm Mmm;Crash Test Dummies;20
641;1994;12;Amazing;Aerosmith;19
641;1994;13;Dry County;Bon Jovi;18
641;1994;14;The Most Beautiful Girl in the World;The Symbol;17
641;1994;15;Everybody Hurts;R.E.M.;16
641;1994;16;Sleeping in My Car;Roxette;15
641;1994;17;I Believe;Marcella Detroit;14
641;1994;18;Misie;Hey;13
641;1994;19;Sama;Oddział Zamknięty;12
641;1994;20;Disarm;The Smashing Pumpkins;11
641;1994;21;Your Ghost;Kristin Hersh & Michael Stipe;10
641;1994;22;You Made Me the Thief of Your Heart;Sinéad O'Connor;9
641;1994;23;Since I Don't Have You;Guns N' Roses;8
641;1994;24;Pamięć;Grzegorz Turnau;7
641;1994;25;Bury My Lovely;October Project;6
641;1994;26;Have You Ever Seen the Rain?;Spin Doctors;5
641;1994;27;I'll Stand by You;The Pretenders;4
641;1994;28;Nie pytaj mnie;Tomek Lipiński;3
641;1994;29;Mr. Blue;René Klijn;2
641;1994;30;I'll Remember;Madonna;1
642;1994;1;To nie ja;Edyta Górniak;30
642;1994;2;Is It Strange;Hey;29
642;1994;3;Moja „Baby”;Wilki;28
642;1994;4;Streets of Philadelphia;Bruce Springsteen;27
642;1994;5;I Love You;T. Love;26
642;1994;6;Zanim zrozumiesz;Varius Manx;25
642;1994;7;All Apologies;Nirvana;24
642;1994;8;Mmm Mmm Mmm Mmm;Crash Test Dummies;23
642;1994;9;Without You;Mariah Carey;22
642;1994;10;Drunk on Love;Basia;21
642;1994;11;Crazy Mary;Pearl Jam;20
642;1994;12;Amazing;Aerosmith;19
642;1994;13;Dry County;Bon Jovi;18
642;1994;14;Sleeping in My Car;Roxette;17
642;1994;15;The Most Beautiful Girl in the World;The Symbol;16
642;1994;16;Disarm;The Smashing Pumpkins;15
642;1994;17;I'll Stand by You;The Pretenders;14
642;1994;18;Pamięć;Grzegorz Turnau;13
642;1994;19;Sama;Oddział Zamknięty;12
642;1994;20;Your Ghost;Kristin Hersh & Michael Stipe;11
642;1994;21;Misie;Hey;10
642;1994;22;I Believe;Marcella Detroit;9
642;1994;23;Bury My Lovely;October Project;8
642;1994;24;I'll Remember;Madonna;7
642;1994;25;Mr. Blue;René Klijn;6
642;1994;26;Everybody Hurts;R.E.M.;5
642;1994;27;What Do You Want from Me;Pink Floyd;4
642;1994;28;Słońce moje;Human;3
642;1994;29;Dear Mr. President;4 Non Blondes;2
642;1994;30;Ikar;Ziyo;1
643;1994;1;To nie ja;Edyta Górniak;30
643;1994;2;Is It Strange;Hey;29
643;1994;3;Zanim zrozumiesz;Varius Manx;28
643;1994;4;Streets of Philadelphia;Bruce Springsteen;27
643;1994;5;I Love You;T. Love;26
643;1994;6;I'll Stand by You;The Pretenders;25
643;1994;7;Mmm Mmm Mmm Mmm;Crash Test Dummies;24
643;1994;8;Moja „Baby”;Wilki;23
643;1994;9;Without You;Mariah Carey;22
643;1994;10;Drunk on Love;Basia;21
643;1994;11;All Apologies;Nirvana;20
643;1994;12;Crazy;Aerosmith;19
643;1994;13;I'll Remember;Madonna;18
643;1994;14;Amazing;Aerosmith;17
643;1994;15;Pamięć;Grzegorz Turnau;16
643;1994;16;Disarm;The Smashing Pumpkins;15
643;1994;17;Sleeping in My Car;Roxette;14
643;1994;18;What Do You Want from Me;Pink Floyd;13
643;1994;19;The Most Beautiful Girl in the World;The Symbol;12
643;1994;20;Dry County;Bon Jovi;11
643;1994;21;Crazy Mary;Pearl Jam;10
643;1994;22;Słońce moje;Human;9
643;1994;23;Mr. Blue;René Klijn;8
643;1994;24;I Believe;Marcella Detroit;7
643;1994;25;Bury My Lovely;October Project;6
643;1994;26;Ikar;Ziyo;5
643;1994;27;Mexican Moon;Concrete Blonde;4
643;1994;28;Prayer for the Dying;Seal;3
643;1994;29;We Wait and We Wonder;Phil Collins;2
643;1994;30;Na na;Lady Pank;1
644;1994;1;To nie ja;Edyta Górniak;30
644;1994;2;Is It Strange;Hey;29
644;1994;3;Crazy;Aerosmith;28
644;1994;4;Without You;Mariah Carey;27
644;1994;5;I'll Stand by You;The Pretenders;26
644;1994;6;Mmm Mmm Mmm Mmm;Crash Test Dummies;25
644;1994;7;Zanim zrozumiesz;Varius Manx;24
644;1994;8;Dry County;Bon Jovi;23
644;1994;9;I'll Remember;Madonna;22
644;1994;10;Amazing;Aerosmith;21
644;1994;11;Crazy Mary;Pearl Jam;20
644;1994;12;Słońce moje;Human;19
644;1994;13;Pamięć;Grzegorz Turnau;18
644;1994;14;What Do You Want from Me;Pink Floyd;17
644;1994;15;Moja „Baby”;Wilki;16
644;1994;16;Streets of Philadelphia;Bruce Springsteen;15
644;1994;17;All Apologies;Nirvana;14
644;1994;18;Drunk on Love;Basia;13
644;1994;19;I Love You;T. Love;12
644;1994;20;Sleeping in My Car;Roxette;11
644;1994;21;O ludziach i o życiu;Marek Jackowski;10
644;1994;22;Prayer for the Dying;Seal;9
644;1994;23;Na na;Lady Pank;8
644;1994;24;I Believe;Marcella Detroit;7
644;1994;25;Bury My Lovely;October Project;6
644;1994;26;Ikar;Ziyo;5
644;1994;27;Disarm;The Smashing Pumpkins;4
644;1994;28;Mexican Moon;Concrete Blonde;3
644;1994;29;Loser;Beck;2
644;1994;30;Mr. Jones;Counting Crows;1
645;1994;1;Is It Strange;Hey;30
645;1994;2;To nie ja;Edyta Górniak;29
645;1994;3;Crazy;Aerosmith;28
645;1994;4;I'll Stand by You;The Pretenders;27
645;1994;5;Słońce moje;Human;26
645;1994;6;Crazy Mary;Pearl Jam;25
645;1994;7;Zanim zrozumiesz;Varius Manx;24
645;1994;8;All Apologies;Nirvana;23
645;1994;9;Without You;Mariah Carey;22
645;1994;10;Mmm Mmm Mmm Mmm;Crash Test Dummies;21
645;1994;11;Na na;Lady Pank;20
645;1994;12;Loser;Beck;19
645;1994;13;Pamięć;Grzegorz Turnau;18
645;1994;14;I'll Remember;Madonna;17
645;1994;15;Dry County;Bon Jovi;16
645;1994;16;I Love You;T. Love;15
645;1994;17;O ludziach i o życiu;Marek Jackowski;14
645;1994;18;What Do You Want from Me;Pink Floyd;13
645;1994;19;Amazing;Aerosmith;12
645;1994;20;Streets of Philadelphia;Bruce Springsteen;11
645;1994;21;Sleeping in My Car;Roxette;10
645;1994;22;Crash! Boom! Bang!;Roxette;9
645;1994;23;Moja „Baby”;Wilki;8
645;1994;24;Mr. Jones;Counting Crows;7
645;1994;25;Drunk on Love;Basia;6
645;1994;26;I Believe;Marcella Detroit;5
645;1994;27;Disarm;The Smashing Pumpkins;4
645;1994;28;No Excuses;Alice in Chains;3
645;1994;29;Prayer for the Dying;Seal;2
645;1994;30;Baby, I Love Your Way;Big Mountain;1
646;1994;1;Is It Strange;Hey;30
646;1994;2;Crazy;Aerosmith;29
646;1994;3;To nie ja;Edyta Górniak;28
646;1994;4;I'll Stand by You;The Pretenders;27
646;1994;5;Mmm Mmm Mmm Mmm;Crash Test Dummies;26
646;1994;6;I'll Remember;Madonna;25
646;1994;7;Zanim zrozumiesz;Varius Manx;24
646;1994;8;Crash! Boom! Bang!;Roxette;23
646;1994;9;Słońce moje;Human;22
646;1994;10;Sen;Edyta Bartosiewicz;21
646;1994;11;Without You;Mariah Carey;20
646;1994;12;Crazy Mary;Pearl Jam;19
646;1994;13;Streets of Philadelphia;Bruce Springsteen;18
646;1994;14;Loser;Beck;17
646;1994;15;Dry County;Bon Jovi;16
646;1994;16;Mr. Jones;Counting Crows;15
646;1994;17;O ludziach i o życiu;Marek Jackowski;14
646;1994;18;What Do You Want from Me;Pink Floyd;13
646;1994;19;Baby, I Love Your Way;Big Mountain;12
646;1994;20;All Apologies;Nirvana;11
646;1994;21;Na na;Lady Pank;10
646;1994;22;Prayer for the Dying;Seal;9
646;1994;23;Disarm;The Smashing Pumpkins;8
646;1994;24;Pamięć;Grzegorz Turnau;7
646;1994;25;Amazing;Aerosmith;6
646;1994;26;Drunk on Love;Basia;5
646;1994;27;I Love You;T. Love;4
646;1994;28;Miasto już śpi;Mancu;3
646;1994;29;If You Go;Jon Secada;2
646;1994;30;Alone Again in the Lap of Luxury;Marillion;1
647;1994;1;Crazy;Aerosmith;30
647;1994;2;Is It Strange;Hey;29
647;1994;3;Sen;Edyta Bartosiewicz;28
647;1994;4;I'll Stand by You;The Pretenders;27
647;1994;5;To nie ja;Edyta Górniak;26
647;1994;6;Crash! Boom! Bang!;Roxette;25
647;1994;7;Baby, I Love Your Way;Big Mountain;24
647;1994;8;Mmm Mmm Mmm Mmm;Crash Test Dummies;23
647;1994;9;I'll Remember;Madonna;22
647;1994;10;Zanim zrozumiesz;Varius Manx;21
647;1994;11;Without You;Mariah Carey;20
647;1994;12;Słońce moje;Human;19
647;1994;13;Dry County;Bon Jovi;18
647;1994;14;Loser;Beck;17
647;1994;15;Mr. Jones;Counting Crows;16
647;1994;16;O ludziach i o życiu;Marek Jackowski;15
647;1994;17;Prayer for the Dying;Seal;14
647;1994;18;Miasto już śpi;Mancu;13
647;1994;19;Na na;Lady Pank;12
647;1994;20;All Apologies;Nirvana;11
647;1994;21;Streets of Philadelphia;Bruce Springsteen;10
647;1994;22;Crazy Mary;Pearl Jam;9
647;1994;23;Disarm;The Smashing Pumpkins;8
647;1994;24;If You Go;Jon Secada;7
647;1994;25;Summer in the City;Joe Cocker;6
647;1994;26;Zielono mi;Beata & Bajm;5
647;1994;27;Alone Again in the Lap of Luxury;Marillion;4
647;1994;28;Amazing;Aerosmith;3
647;1994;29;Drunk on Love;Basia;2
647;1994;30;What Do You Want from Me;Pink Floyd;1
648;1994;1;Sen;Edyta Bartosiewicz;30
648;1994;2;Crazy;Aerosmith;29
648;1994;3;Crash! Boom! Bang!;Roxette;28
648;1994;4;To nie ja;Edyta Górniak;27
648;1994;5;I'll Stand by You;The Pretenders;26
648;1994;6;Is It Strange;Hey;25
648;1994;7;Baby, I Love Your Way;Big Mountain;24
648;1994;8;Zanim zrozumiesz;Varius Manx;23
648;1994;9;I'll Remember;Madonna;22
648;1994;10;Mr. Jones;Counting Crows;21
648;1994;11;Without You;Mariah Carey;20
648;1994;12;Prayer for the Dying;Seal;19
648;1994;13;O ludziach i o życiu;Marek Jackowski;18
648;1994;14;Słońce moje;Human;17
648;1994;15;Dry County;Bon Jovi;16
648;1994;16;Mmm Mmm Mmm Mmm;Crash Test Dummies;15
648;1994;17;Loser;Beck;14
648;1994;18;Miasto już śpi;Mancu;13
648;1994;19;Summer in the City;Joe Cocker;12
648;1994;20;Alone Again in the Lap of Luxury;Marillion;11
648;1994;21;Zielono mi;Beata & Bajm;10
648;1994;22;Ja sowa;Hey;9
648;1994;23;Tears of the Dragon;Bruce Dickinson;8
648;1994;24;If You Go;Jon Secada;7
648;1994;25;Na na;Lady Pank;6
648;1994;26;All Apologies;Nirvana;5
648;1994;27;Gdyby ktoś;Skawalker;4
648;1994;28;Dancing Barefoot;U2;3
648;1994;29;Dwa słońca;Ziyo;2
648;1994;30;Amazing;Aerosmith;1
649;1994;1;Sen;Edyta Bartosiewicz;30
649;1994;2;Ja sowa;Hey;29
649;1994;3;Crazy;Aerosmith;28
649;1994;4;To nie ja;Edyta Górniak;27
649;1994;5;Crash! Boom! Bang!;Roxette;26
649;1994;6;Is It Strange;Hey;25
649;1994;7;I'll Stand by You;The Pretenders;24
649;1994;8;Zanim zrozumiesz;Varius Manx;23
649;1994;9;Słońce moje;Human;22
649;1994;10;Baby, I Love Your Way;Big Mountain;21
649;1994;11;O ludziach i o życiu;Marek Jackowski;20
649;1994;12;Mmm Mmm Mmm Mmm;Crash Test Dummies;19
649;1994;13;Loser;Beck;18
649;1994;14;Without You;Mariah Carey;17
649;1994;15;Mr. Jones;Counting Crows;16
649;1994;16;Summer in the City;Joe Cocker;15
649;1994;17;Zielono mi;Beata & Bajm;14
649;1994;18;I'll Remember;Madonna;13
649;1994;19;Amazing;Aerosmith;12
649;1994;20;All Apologies;Nirvana;11
649;1994;21;Gdyby ktoś;Skawalker;10
649;1994;22;I Swear;All-4-One;9
649;1994;23;Tears of the Dragon;Bruce Dickinson;8
649;1994;24;If You Go;Jon Secada;7
649;1994;25;Jestem jak wiatr;Big Day;6
649;1994;26;Dwa słońca;Ziyo;5
649;1994;27;Dry County;Bon Jovi;4
649;1994;28;Prayer for the Dying;Seal;3
649;1994;29;Miasto już śpi;Mancu;2
649;1994;30;Alone Again in the Lap of Luxury;Marillion;1
650;1994;1;Sen;Edyta Bartosiewicz;30
650;1994;2;Ja sowa;Hey;29
650;1994;3;Crazy;Aerosmith;28
650;1994;4;To nie ja;Edyta Górniak;27
650;1994;5;Crash! Boom! Bang!;Roxette;26
650;1994;6;Słońce moje;Human;25
650;1994;7;Baby, I Love Your Way;Big Mountain;24
650;1994;8;O ludziach i o życiu;Marek Jackowski;23
650;1994;9;Is It Strange;Hey;22
650;1994;10;Zanim zrozumiesz;Varius Manx;21
650;1994;11;I'll Stand by You;The Pretenders;20
650;1994;12;Mmm Mmm Mmm Mmm;Crash Test Dummies;19
650;1994;13;Summer in the City;Joe Cocker;18
650;1994;14;Zielono mi;Beata & Bajm;17
650;1994;15;Mr. Jones;Counting Crows;16
650;1994;16;Without You;Mariah Carey;15
650;1994;17;Loser;Beck;14
650;1994;18;Gdyby ktoś;Skawalker;13
650;1994;19;I Swear;All-4-One;12
650;1994;20;Jestem jak wiatr;Big Day;11
650;1994;21;If You Go;Jon Secada;10
650;1994;22;Dwa słońca;Ziyo;9
650;1994;23;Tears of the Dragon;Bruce Dickinson;8
650;1994;24;Do końca świata;De Mono & Anita Lipnicka;7
650;1994;25;Jeden raz odwiedzamy świat;Wilki;6
650;1994;26;Krajobraz po rewolucji;Budka Suflera;5
650;1994;27;Amazing;Aerosmith;4
650;1994;28;I'll Remember;Madonna;3
650;1994;29;Dry County;Bon Jovi;2
650;1994;30;Another Sad Love Song;Toni Braxton;1
651;1994;1;Sen;Edyta Bartosiewicz;30
651;1994;2;Ja sowa;Hey;29
651;1994;3;Crazy;Aerosmith;28
651;1994;4;To nie ja;Edyta Górniak;27
651;1994;5;Słońce moje;Human;26
651;1994;6;Zanim zrozumiesz;Varius Manx;25
651;1994;7;Crash! Boom! Bang!;Roxette;24
651;1994;8;Is It Strange;Hey;23
651;1994;9;Without You;Mariah Carey;22
651;1994;10;I'll Stand by You;The Pretenders;21
651;1994;11;Tokyo;Varius Manx;20
651;1994;12;Baby, I Love Your Way;Big Mountain;19
651;1994;13;Loser;Beck;18
651;1994;14;Gdyby ktoś;Skawalker;17
651;1994;15;7 Seconds;Youssou N'Dour & Neneh Cherry;16
651;1994;16;Mmm Mmm Mmm Mmm;Crash Test Dummies;15
651;1994;17;I Swear;All-4-One;14
651;1994;18;Dwa słońca;Ziyo;13
651;1994;19;Jeden raz odwiedzamy świat;Wilki;12
651;1994;20;Love Is All Around;Wet Wet Wet;11
651;1994;21;Summer in the City;Joe Cocker;10
651;1994;22;O ludziach i o życiu;Marek Jackowski;9
651;1994;23;Jestem jak wiatr;Big Day;8
651;1994;24;Do końca świata;De Mono & Anita Lipnicka;7
651;1994;25;Zielono mi;Beata & Bajm;6
651;1994;26;Krajobraz po rewolucji;Budka Suflera;5
651;1994;27;Tears of the Dragon;Bruce Dickinson;4
651;1994;28;If You Go;Jon Secada;3
651;1994;29;Mr. Jones;Counting Crows;2
651;1994;30;Syn miasta;T. Love;1
652;1994;1;Sen;Edyta Bartosiewicz;30
652;1994;2;Ja sowa;Hey;29
652;1994;3;Love Is All Around;Wet Wet Wet;28
652;1994;4;7 Seconds;Youssou N'Dour & Neneh Cherry;27
652;1994;5;Tokyo;Varius Manx;26
652;1994;6;To nie ja;Edyta Górniak;25
652;1994;7;Crash! Boom! Bang!;Roxette;24
652;1994;8;Zanim zrozumiesz;Varius Manx;23
652;1994;9;Słońce moje;Human;22
652;1994;10;Crazy;Aerosmith;21
652;1994;11;Na co komu dziś;Lady Pank;20
652;1994;12;Baby, I Love Your Way;Big Mountain;19
652;1994;13;I'll Stand by You;The Pretenders;18
652;1994;14;I Swear;All-4-One;17
652;1994;15;Jeden raz odwiedzamy świat;Wilki;16
652;1994;16;Do końca świata;De Mono & Anita Lipnicka;15
652;1994;17;Gdyby ktoś;Skawalker;14
652;1994;18;Without You;Mariah Carey;13
652;1994;19;Is It Strange;Hey;12
652;1994;20;Loser;Beck;11
652;1994;21;Summer in the City;Joe Cocker;10
652;1994;22;O ludziach i o życiu;Marek Jackowski;9
652;1994;23;Krajobraz po rewolucji;Budka Suflera;8
652;1994;24;Jestem jak wiatr;Big Day;7
652;1994;25;Dwa słońca;Ziyo;6
652;1994;26;Syn miasta;T. Love;5
652;1994;27;Afternoons and Coffeespoons;Crash Test Dummies;4
652;1994;28;Love Is Strong;The Rolling Stones;3
652;1994;29;Lewe lewe loff;Kult;2
652;1994;30;Paris, Paris;Malcolm McLaren & Catherine Deneuve;1
653;1994;1;Sen;Edyta Bartosiewicz;30
653;1994;2;Love Is All Around;Wet Wet Wet;29
653;1994;3;7 Seconds;Youssou N'Dour & Neneh Cherry;28
653;1994;4;Ja sowa;Hey;27
653;1994;5;Tokyo;Varius Manx;26
653;1994;6;Na co komu dziś;Lady Pank;25
653;1994;7;To nie ja;Edyta Górniak;24
653;1994;8;Jeden raz odwiedzamy świat;Wilki;23
653;1994;9;Crash! Boom! Bang!;Roxette;22
653;1994;10;Crazy;Aerosmith;21
653;1994;11;Słońce moje;Human;20
653;1994;12;Zanim zrozumiesz;Varius Manx;19
653;1994;13;Afternoons and Coffeespoons;Crash Test Dummies;18
653;1994;14;Krajobraz po rewolucji;Budka Suflera;17
653;1994;15;Do końca świata;De Mono & Anita Lipnicka;16
653;1994;16;I Swear;All-4-One;15
653;1994;17;When I'm Dead and Gone;Fury in the Slaughterhouse;14
653;1994;18;Without You;Mariah Carey;13
653;1994;19;Paris, Paris;Malcolm McLaren & Catherine Deneuve;12
653;1994;20;Konik na biegunach;Urszula & Jumbo;11
653;1994;21;Syn miasta;T. Love;10
653;1994;22;Jestem jak wiatr;Big Day;9
653;1994;23;You Don't Love Me (No, No, No);Dawn Penn;8
653;1994;24;Anytime You Need a Friend;Mariah Carey;7
653;1994;25;Dwa słońca;Ziyo;6
653;1994;26;Baby, I Love Your Way;Big Mountain;5
653;1994;27;Gdyby ktoś;Skawalker;4
653;1994;28;Love Is Strong;The Rolling Stones;3
653;1994;29;Lewe lewe loff;Kult;2
653;1994;30;(Meet) The Flintstones;The B.C. 52's;1
654;1994;1;Sen;Edyta Bartosiewicz;30
654;1994;2;Ja sowa;Hey;29
654;1994;3;7 Seconds;Youssou N'Dour & Neneh Cherry;28
654;1994;4;Tokyo;Varius Manx;27
654;1994;5;Love Is All Around;Wet Wet Wet;26
654;1994;6;Anytime You Need a Friend;Mariah Carey;25
654;1994;7;Na co komu dziś;Lady Pank;24
654;1994;8;To nie ja;Edyta Górniak;23
654;1994;9;Zanim zrozumiesz;Varius Manx;22
654;1994;10;Without You;Mariah Carey;21
654;1994;11;Konik na biegunach;Urszula & Jumbo;20
654;1994;12;Crazy;Aerosmith;19
654;1994;13;Crash! Boom! Bang!;Roxette;18
654;1994;14;Słońce moje;Human;17
654;1994;15;Paris, Paris;Malcolm McLaren & Catherine Deneuve;16
654;1994;16;Syn miasta;T. Love;15
654;1994;17;Lewe lewe loff;Kult;14
654;1994;18;(Meet) The Flintstones;The B.C. 52's;13
654;1994;19;You Don't Love Me (No, No, No);Dawn Penn;12
654;1994;20;Jeden raz odwiedzamy świat;Wilki;11
654;1994;21;Black Hole Sun;Soundgarden;10
654;1994;22;Krajobraz po rewolucji;Budka Suflera;9
654;1994;23;Right Beside You;Sophie B. Hawkins;8
654;1994;24;Do końca świata;De Mono & Anita Lipnicka;7
654;1994;25;I Swear;All-4-One;6
654;1994;26;Zapatrzenie;Maanam;5
654;1994;27;When I'm Dead and Gone;Fury in the Slaughterhouse;4
654;1994;28;Love Is Strong;The Rolling Stones;3
654;1994;29;Baby, I Love Your Way;Big Mountain;2
654;1994;30;Can You Feel the Love Tonight;Elton John;1
655;1994;1;Ja sowa;Hey;30
655;1994;2;Sen;Edyta Bartosiewicz;29
655;1994;3;7 Seconds;Youssou N'Dour & Neneh Cherry;28
655;1994;4;Love Is All Around;Wet Wet Wet;27
655;1994;5;Zanim zrozumiesz;Varius Manx;26
655;1994;6;Na co komu dziś;Lady Pank;25
655;1994;7;Anytime You Need a Friend;Mariah Carey;24
655;1994;8;To nie ja;Edyta Górniak;23
655;1994;9;Tokyo;Varius Manx;22
655;1994;10;Without You;Mariah Carey;21
655;1994;11;Słońce moje;Human;20
655;1994;12;Black Hole Sun;Soundgarden;19
655;1994;13;Do końca świata;De Mono & Anita Lipnicka;18
655;1994;14;Crash! Boom! Bang!;Roxette;17
655;1994;15;Konik na biegunach;Urszula & Jumbo;16
655;1994;16;Zapatrzenie;Maanam;15
655;1994;17;I Swear;All-4-One;14
655;1994;18;Jeden raz odwiedzamy świat;Wilki;13
655;1994;19;(Meet) The Flintstones;The B.C. 52's;12
655;1994;20;Syn miasta;T. Love;11
655;1994;21;Paris, Paris;Malcolm McLaren & Catherine Deneuve;10
655;1994;22;Lewe lewe loff;Kult;9
655;1994;23;Right Beside You;Sophie B. Hawkins;8
655;1994;24;Inside;Stiltskin;7
655;1994;25;Krajobraz po rewolucji;Budka Suflera;6
655;1994;26;Crazy;Aerosmith;5
655;1994;27;When I'm Dead and Gone;Fury in the Slaughterhouse;4
655;1994;28;Love Is Strong;The Rolling Stones;3
655;1994;29;You Don't Love Me (No, No, No);Dawn Penn;2
655;1994;30;Gdybyś kochał, hej;Piersi & Kasia Kowalska;1
656;1994;1;Sen;Edyta Bartosiewicz;30
656;1994;2;Ja sowa;Hey;29
656;1994;3;7 Seconds;Youssou N'Dour & Neneh Cherry;28
